8092;josé almeida;0;17/04/2011;0;8º ano;2;961.314.429-23
8093;mariana lúcia nunes;0;09/06/2015;0;4º ano;1;808.313.684-57
8094;fernanda aparecido damião peixoto;0;29/12/2013;0;6º ano;2;384.606.877-39
8095;gabriela geralda;0;22/01/2017;0;2º ano;2;266.654.660-59
8096;maria marchioro da silva;0;23/08/2017;0;2º ano;1;063.161.056-55
8097;carolina delgado coelho;0;04/05/2010;0;9º ano;2;020.979.716-80
8098;júlia marcelo freitas;0;14/03/2017;1;2º ano;4;360.507.930-02
8099;joão maria vieira abrahão;0;19/02/2013;0;6º ano;2;647.932.162-25
8100;eliza otávio oliveira silva;0;31/03/2010;0;9º ano;2;115.640.096-38
8101;késia vinícius de castro;0;03/07/2019;0;2º período;1;137.533.585-73
8102;joene luiz toledo de miranda;0;17/09/2012;0;7º ano;2;411.577.142-45
8103;yana m o guimarães;0;10/06/2013;0;6º ano;2;627.204.543-56
8104;raquel carrijo peixoto;0;15/02/2016;1;3º ano;5;914.066.876-55
8105;igor luna;0;09/12/2015;0;4º ano;3;596.247.164-42
8106;bruna silvestre borges;0;29/11/2019;0;2º período;3;186.958.121-40
8107;leonardo maria xavier leite;0;08/08/2017;0;2º ano;1;078.805.173-40
8108;emanuel fernando queioste petrin;0;13/08/2014;0;5º ano;2;048.920.675-47
8109;kenia de oliveira coradi;0;23/04/2018;1;1º ano;5;476.052.889-73
8110;carolina martha ferreira bartolomei bortolotto;0;10/03/2014;0;5º ano;1;981.537.015-96
8111;luiz paulo diniz maia;0;11/09/2017;1;2º ano;1;485.624.940-18
8112;rodolfo fernandes magalhães;0;14/07/2010;0;9º ano;2;017.239.479-39
8113;olivia eliza de oliveira freitas;0;22/09/2019;0;1º período;1;580.674.115-48
8114;alexssandro oliveira;0;09/05/2013;1;6º ano;1;423.071.378-19
8115;ivan augusto oliveira silva;0;10/11/2010;0;9º ano;2;178.170.863-45
8116;bianca poltronieri;0;30/05/2015;0;4º ano;5;238.382.334-82
8117;marianna luiza silva minucci;0;27/04/2019;0;2º período;5;285.124.924-63
8118;brisa do socorro jô moraes;0;11/03/2017;0;2º ano;5;394.568.605-66
8119;amanda antônio leal;0;10/04/2011;0;8º ano;1;945.049.181-73
8120;charlles nunes derossi;0;07/06/2018;0;1º ano;5;172.930.579-76
8121;eloina natan de oliveira sá;0;18/01/2015;0;4º ano;1;194.187.712-11
8122;marina aguiar;0;12/06/2015;0;4º ano;1;742.333.124-50
8123;paulo de carvalho homem;0;10/07/2016;0;3º ano;6;445.212.830-34
8124;joão de paula ferreira silva;0;11/07/2013;0;6º ano;2;116.338.916-95
8125;mariana eduarda palhares lima;0;15/04/2013;0;6º ano;1;772.931.906-92
8126;cristina fernando queioste petrin;0;24/03/2015;0;4º ano;1;856.512.403-50
8127;guilherme beatrice martins furtado motta;0;17/05/2019;0;1º período;6;340.841.370-74
8128;hugo henrique pereira venâncio;0;29/04/2019;0;2º período;1;585.383.163-64
8129;elton aparecida pacheco leão;0;12/05/2018;0;1º ano;5;491.372.545-85
8130;iolanda hübner do espírito santo;0;30/01/2011;1;8º ano;2;101.419.063-19
8131;andréia amarante reis cintra;0;27/02/2017;0;2º ano;1;219.811.935-43
8132;bilac abrahão caram;0;21/11/2017;0;2º ano;5;601.733.099-52
8133;wallace de castro brito;0;22/01/2015;0;4º ano;1;888.815.951-49
8134;amanda wright;0;19/05/2015;0;4º ano;2;265.601.556-83
8135;natália cassiano costa;0;02/03/2014;0;5º ano;1;026.178.377-74
8136;max lopes lima naves;0;29/09/2018;0;1º ano;1;374.306.205-03
8137;ameilto cartafina;0;03/09/2016;0;3º ano;1;463.678.319-14
8138;ivan pessoa de oliveira;0;30/12/2019;0;1º período;1;525.274.695-22
8139;érica de assis maciel;0;17/11/2019;0;2º período;3;552.989.496-28
8140;rafaella jenner de faria;0;29/12/2012;0;7º ano;2;168.195.962-96
8141;jessica pereira gonçalves;0;30/01/2010;0;9º ano;2;644.581.978-81
8142;tainá stefany alves dos santos;0;20/07/2019;1;1º período;4;107.122.250-10
8143;juscelino vicente braga;0;10/02/2011;0;8º ano;2;864.680.718-60
8144;vitor gabriela de oliveira vilarinho;0;24/09/2019;0;2º período;7;412.987.323-38
8145;izabella maria de almeida;0;23/11/2013;0;6º ano;2;689.042.030-17
8146;emanuel delgado coelho;0;16/01/2016;0;3º ano;5;502.478.394-45
8147;isabela filipe dos reis silva;0;24/04/2019;0;2º período;3;544.570.777-87
8148;eloina carlos ferreira;0;29/07/2012;1;7º ano;2;447.507.369-13
8149;iara cleland;0;26/10/2015;0;4º ano;1;034.703.825-84
8150;franco da silva gonçalves;0;24/03/2016;1;3º ano;4;293.386.658-00
8151;sara maria vieira abrahão;0;28/04/2019;0;1º período;4;540.622.405-19
8152;carla kayra pinto de paula;0;10/08/2012;0;7º ano;2;239.423.045-94
8153;isabela neiva costa;0;30/07/2015;0;4º ano;1;613.612.810-58
8154;anna attie viana lobue;0;31/05/2011;0;8º ano;1;136.094.907-43
8155;ana willer;0;21/10/2015;0;4º ano;1;223.036.578-06
8156;alexsandra souza rezende;0;04/12/2014;0;5º ano;1;306.759.320-73
8157;flávia alvares assis;0;13/10/2017;0;2º ano;7;651.134.184-72
8158;rodrigo larissa de márcio ferreira;0;19/03/2014;0;5º ano;1;639.850.120-62
8159;guilherme melo rocha;0;04/12/2016;0;3º ano;4;567.111.438-99
8160;wilson ramalho;0;07/08/2013;0;6º ano;2;930.349.379-91
8161;geovana caroline ferreira paes;0;09/07/2019;1;2º período;5;052.066.366-98
8162;igor c. costa;0;26/05/2014;0;5º ano;1;413.016.338-32
8163;patrick cristina gonçalves;0;04/11/2016;0;3º ano;1;285.314.066-64
8164;paulo flávio ferreira costa;0;22/01/2019;0;2º período;2;525.627.183-95
8165;patrick delalibera;0;10/07/2013;0;6º ano;1;471.179.177-33
8166;lavínia munck do nascimento;0;05/03/2011;0;8º ano;2;746.720.659-21
8167;matheus romão sobreira;0;25/06/2018;0;1º ano;6;763.023.527-22
8168;lucas luiza silva minucci;0;20/01/2010;0;9º ano;2;632.345.695-73
8169;ana lopes lima naves;0;23/06/2016;0;3º ano;1;687.583.401-84
8170;matheus borges ramos;0;07/10/2011;0;8º ano;2;041.728.984-58
8171;ana kennedy de morais filho;0;26/01/2014;0;5º ano;2;318.583.703-80
8172;raimundo nunes reis silva;0;25/07/2019;0;1º período;2;748.195.019-90
8173;larissa maria mendes;0;17/05/2019;0;1º período;1;982.280.101-67
8174;taliton nogueira bahiense;0;23/05/2019;0;2º período;1;243.867.762-84
8175;lucas luciana silva;0;17/09/2013;0;6º ano;1;549.992.552-97
8176;regiane maria de almeida;0;23/07/2018;0;1º ano;1;608.837.618-25
8177;gabriela martha ferreira bartolomei bortolotto;0;21/06/2011;0;8º ano;2;090.258.630-17
8178;geliany biondini;0;27/08/2014;0;5º ano;2;438.480.167-81
8179;hérica bueno ferreira;0;21/04/2015;0;4º ano;5;324.208.410-31
8180;maria paulo de almeida amorim;0;18/09/2016;1;3º ano;3;426.957.957-23
8181;inacio angelica;0;29/03/2013;0;6º ano;1;657.748.045-26
8182;adélia vinicius neto silva;0;21/08/2011;0;8º ano;2;885.085.481-41
8183;welder lemos ferreira;0;22/08/2019;0;2º período;7;612.637.259-39
8184;luiz almeida martins de souza;0;29/07/2017;0;2º ano;7;107.855.878-20
8185;edson bartels;0;04/12/2018;0;1º ano;3;865.722.615-76
8186;laura arruda;0;08/01/2011;0;8º ano;1;393.286.805-66
8187;michel cristina de souza soares;0;08/02/2012;0;7º ano;1;550.610.023-12
8188;carolina vicente braga;0;04/04/2012;0;7º ano;2;827.879.983-97
8189;sara edinesio de campos;0;15/09/2017;0;2º ano;1;155.241.107-42
8190;grácia maria tiola magalhães;0;06/04/2012;0;7º ano;2;586.545.450-96
8191;adriana peres morato gonçalves;0;25/04/2013;0;6º ano;2;842.608.568-64
8192;rômulo caroline ferreira paes;0;21/10/2012;0;7º ano;2;020.268.524-65
8193;victor de cassia fernandes cost;0;26/01/2014;0;5º ano;1;108.397.821-99
8194;bergston c costa;0;23/07/2011;0;8º ano;2;284.870.441-40
8195;ana campos silveira;0;31/10/2015;0;4º ano;7;674.372.734-80
8196;doutor martha ferreira bartolomei bortolotto;0;06/06/2011;0;8º ano;2;147.492.392-84
8197;josé silvestre borges;0;30/08/2014;1;5º ano;2;313.665.220-17
8198;laura barros cavalcanti;0;06/07/2012;0;7º ano;1;641.592.646-06
8199;gabriela do socorro jô moraes;0;22/04/2015;0;4º ano;4;032.381.446-21
8200;caroline gustavo;0;07/03/2017;0;2º ano;1;139.505.267-41
8201;raphael pinheiro pechim soares;0;23/06/2011;0;8º ano;1;766.517.899-55
8202;raquel de moraes lopes carneiro e silva;0;15/06/2012;0;7º ano;2;287.593.776-57
8203;luara mendes correa;0;30/08/2014;0;5º ano;1;084.914.605-20
8204;clara edna fernandes sena neta;0;16/03/2016;0;3º ano;6;618.802.797-71
8205;matheus rodrigues silva;0;09/03/2019;0;2º período;1;627.990.801-27
8206;monique rosa dos santos;0;14/11/2010;0;9º ano;1;557.630.810-33
8207;edson de almeida fernandes;0;03/08/2012;1;7º ano;1;389.293.386-98
8208;michelle antunes ramos;0;09/09/2014;0;5º ano;1;687.824.185-55
8209;junia ghetti gomes;0;16/11/2017;0;2º ano;1;383.060.938-08
8210;ana araújo do nascimento;0;20/06/2013;0;6º ano;2;595.353.873-40
8211;subtenente célia medeiros;0;19/11/2011;0;8º ano;2;393.655.871-90
8212;isaias xavier silva;0;18/01/2018;0;1º ano;7;832.055.371-83
8213;iara eduarda abreu carvalho;0;21/02/2017;0;2º ano;4;488.735.965-59
8214;rafaela vigato araújo;0;24/08/2011;0;8º ano;2;599.183.421-25
8215;domingos galvão;0;20/09/2015;1;4º ano;1;906.634.959-95
8216;larissa ramos;0;16/09/2017;0;2º ano;1;416.724.993-61
8217;diego de almeida fernandes;0;19/01/2013;0;6º ano;1;101.012.550-40
8218;fabiana antunes ramos;0;03/03/2015;0;4º ano;4;404.748.130-63
8219;charlles corgozinho;0;03/09/2019;0;1º período;3;658.037.435-86
8220;renata lúcia nunes;0;18/05/2016;0;3º ano;4;319.708.139-55
8221;luis aguiar;0;22/09/2017;0;2º ano;3;449.135.301-24
8222;bruna de almeida andrade;0;26/07/2016;0;3º ano;1;305.966.957-78
8223;phelipe de araujo andrade;0;06/02/2018;0;1º ano;1;732.975.531-39
8224;maria luiz toledo de miranda;0;23/05/2015;0;4º ano;1;266.751.600-59
8225;rodrigo fabiano;0;03/05/2013;0;6º ano;2;222.691.836-05
8226;bia pereira ziller;0;11/10/2011;0;8º ano;2;660.398.087-27
8227;iara maria de paula;0;25/09/2018;1;1º ano;3;148.081.804-03
8228;ivan cristina gonçalves;0;25/11/2017;0;2º ano;6;996.577.222-64
8229;vanessa julia de almeida lucas;0;17/07/2011;0;8º ano;2;102.282.449-79
8230;laiser cassia morato simões;0;24/11/2018;0;1º ano;1;624.589.510-60
8231;onésio fernandes xavier;0;14/01/2017;0;2º ano;7;341.208.281-95
8232;mariana fontana;0;13/07/2018;1;1º ano;5;952.903.037-19
8233;paula fausto de souza;0;13/12/2018;1;1º ano;6;382.598.190-12
8234;glauber fernandes maciel;0;08/12/2014;1;5º ano;1;213.218.845-46
8235;isadora costa;0;01/02/2017;0;2º ano;1;312.623.852-63
8236;naiara riale vidigal azevedo;0;10/12/2014;0;5º ano;1;582.944.750-91
8237;eliza borges gonçalves;0;28/12/2019;1;2º período;1;912.846.305-19
8238;willian rodrigues silva;0;28/05/2019;0;2º período;4;895.239.546-63
8239;tullyana caroline da silva;0;24/08/2016;0;3º ano;1;987.485.511-80
8240;jeniffer souza rezende;0;19/09/2019;0;1º período;1;068.177.690-33
8241;natalia carlos rocha;0;16/07/2012;0;7º ano;1;583.066.590-65
8242;lucas rodrigues valadares;0;14/11/2016;0;3º ano;1;447.077.663-09
8243;joão caroline faria marcelino;0;07/04/2015;0;4º ano;1;780.493.233-03
8244;giovana stavrakas gaipo;0;12/09/2018;0;1º ano;5;350.383.755-65
8245;raphaella pinheiro costa faber barata;0;21/06/2019;0;1º período;7;656.644.597-47
8246;maíra carolina custódio;0;29/04/2011;0;8º ano;2;849.090.634-02
8247;diego lúcia nunes;0;15/06/2013;0;6º ano;1;913.722.071-09
8248;alexandre lúcia almeida;0;01/09/2017;0;2º ano;1;468.388.320-85
8249;bruno heloisa ribeiro cardoso;0;17/05/2011;0;8º ano;2;138.609.556-43
8250;andreia gonçalves de freitas silva;0;19/06/2019;0;1º período;1;328.011.302-66
8251;telma esteves dos reis almeida;0;14/07/2017;0;2º ano;1;344.137.650-44
8252;fabio martins;0;13/01/2012;0;7º ano;2;990.533.442-97
8253;luiza rodrigues soares;0;15/03/2019;0;2º período;3;482.680.070-62
8254;fernanda gonçalves pereira;0;18/02/2011;1;8º ano;2;622.080.795-85
8255;denner pereira;0;27/09/2016;0;3º ano;1;116.611.632-80
8256;engrácia lopes couto;0;01/06/2016;0;3º ano;6;743.811.554-78
8257;leandro vitor;0;13/11/2015;0;4º ano;3;722.202.788-49
8258;diego william de sousa portugal;0;30/04/2012;0;7º ano;1;723.403.182-12
8259;cecília borges ramos;0;27/12/2011;0;8º ano;1;027.943.545-02
8260;lavínia danielle monteiro dias lima;0;11/02/2019;0;2º período;7;076.920.944-71
8261;eduardo flávia da silva costa;0;29/01/2019;0;2º período;1;383.720.462-46
8262;amanda amanda barbosa;0;17/07/2014;0;5º ano;2;094.313.178-41
8263;cláudia alves pereira b. vieira;0;09/10/2011;0;8º ano;1;054.836.801-44
8264;patrick salimena silva;0;23/07/2013;0;6º ano;1;839.356.545-95
8265;vitor graziele silva cunha;0;09/03/2019;0;1º período;2;976.111.453-28
8266;rita chaves meira azevedo antunes;0;29/12/2014;0;5º ano;2;268.175.338-77
8267;franco maria de oliveira;0;27/12/2019;0;2º período;1;378.437.391-50
8268;leandro peloso larsen;0;07/10/2017;0;2º ano;1;515.466.549-84
8269;vanessa roberto mezadri de azevedo;0;16/01/2012;0;7º ano;1;670.333.167-55
8270;aloysio marçal de sá;0;13/03/2012;0;7º ano;2;074.805.438-25
8271;gabriel wallace milord amorim;0;18/01/2019;0;1º período;1;604.330.431-99
8272;karine guerra;0;03/09/2015;0;4º ano;1;889.771.714-75
8273;ariene fernandes maciel;0;11/09/2016;1;3º ano;6;110.229.173-66
8274;dimas carolina costa cunha;0;04/11/2015;1;4º ano;1;421.161.407-50
8275;camilla martins;0;14/01/2014;0;5º ano;1;622.551.610-48
8276;sidney aparecida dos santos;0;22/09/2013;0;6º ano;2;898.274.382-73
8277;gabriel beatriz vasconcelos;0;05/02/2013;0;6º ano;1;217.982.163-97
8278;amanda feroli;0;07/10/2017;0;2º ano;2;759.107.843-49
8279;brisa augusto domingues avelar;0;28/05/2018;1;1º ano;6;806.502.217-76
8280;ricardo batista de jesus;0;25/05/2013;1;6º ano;1;631.619.708-67
8281;fernanda maria xavier leite;0;01/11/2011;0;8º ano;2;324.253.654-66
8282;jair gonçalves vieira;0;01/02/2015;1;4º ano;1;230.169.604-09
8283;annik monteiro;0;01/05/2019;0;1º período;7;395.088.918-16
8284;fabio aparecida dos santos;0;14/03/2012;0;7º ano;1;951.986.621-08
8285;willian batista de jesus;0;26/03/2019;0;1º período;4;651.961.591-55
8286;thayna scarano;0;21/10/2018;0;1º ano;1;946.443.965-63
8287;angela gabriela;0;04/04/2015;0;4º ano;1;526.285.952-60
8288;wanderléia ricardo soares;0;30/09/2013;0;6º ano;2;938.062.820-68
8289;ameilto bulegon pilecco;0;24/01/2017;0;2º ano;1;229.405.565-44
8290;diego stavrakas gaipo;0;19/02/2011;0;8º ano;1;772.532.574-02
8291;thais teixeira valadares;0;22/12/2015;0;4º ano;4;474.377.730-40
8292;fabrício morais;0;08/06/2011;0;8º ano;2;113.147.445-67
8293;paulo rafaela drumond leal;0;02/06/2011;0;8º ano;2;930.122.228-67
8294;fernanda marques de britto;0;03/12/2012;0;7º ano;1;335.877.942-95
8295;karen attie viana lobue;0;17/11/2017;0;2º ano;7;560.517.574-96
8296;leandro sofal costa;0;25/12/2019;0;1º período;3;745.435.042-29
8297;patricia geralda;0;23/01/2015;1;4º ano;1;920.606.982-67
8298;adélia paula da cruz;0;05/09/2014;0;5º ano;2;963.860.669-32
8299;junia cezar azevedo soares;0;05/05/2017;0;2º ano;6;692.515.756-51
8300;edward torres quintão;0;19/02/2014;0;5º ano;2;339.605.206-54
8301;natália sergio da silva;0;19/02/2016;1;3º ano;4;430.512.724-52
8302;maria da costa vieira theodoro;0;21/07/2015;0;4º ano;6;297.056.581-36
8303;pedro carolina costa cunha;0;03/08/2015;0;4º ano;1;859.827.515-95
8304;janaina caroline faria marcelino;0;15/05/2010;1;9º ano;1;102.270.404-04
8305;margarida carolina cirilo reis;0;06/09/2015;0;4º ano;7;142.799.046-95
8306;ana jackson de souza;0;09/04/2019;0;1º período;1;694.640.264-83
8307;maria do carmo teixeira damásio;0;03/08/2015;1;4º ano;2;050.993.820-67
8308;flávia stela da cunha;0;31/03/2014;0;5º ano;1;808.254.864-70
8309;maíra rodrigues silva;0;29/05/2014;0;5º ano;1;142.368.615-18
8310;denise william de sousa portugal;0;26/09/2018;0;1º ano;2;589.241.211-12
8311;ludimila maria soares andrade rudrigues;0;16/12/2015;1;4º ano;1;484.927.044-23
8312;diego wagmann azevedo;0;20/07/2019;0;1º período;1;063.578.992-94
8313;gabriel alves pereira;0;05/12/2017;0;2º ano;3;508.789.562-30
8314;palloma neves rodrigues alves;0;15/08/2013;0;6º ano;2;997.049.564-51
8315;rayane aniceto aquino de lima;0;11/08/2019;0;1º período;4;794.847.885-85
8316;igor luis de oliveira carvalho;0;11/08/2017;0;2º ano;1;787.619.816-76
8317;ewerton cleland;0;15/12/2010;0;9º ano;2;128.063.191-66
8318;rodrigo campos silveira;0;17/06/2012;0;7º ano;2;251.728.247-26
8319;juscelino soares;0;17/01/2017;0;2º ano;2;285.456.885-32
8320;zé peres morato gonçalves;0;20/08/2019;0;1º período;2;721.786.878-90
8321;isabelle rosa dos santos;0;22/11/2012;0;7º ano;1;725.992.759-67
8322;yana filipe dos reis silva;0;04/06/2014;0;5º ano;1;205.536.703-65
8323;euclydes germano;0;27/06/2016;0;3º ano;2;196.744.696-27
8324;lara fernanda de castro meira;0;19/03/2013;0;6º ano;1;802.908.036-50
8325;florenca delalibera;0;11/01/2011;0;8º ano;2;856.015.896-80
8326;éric thiago silva gomes;0;13/07/2015;0;4º ano;3;549.175.492-99
8327;naiane ribeiro pinheiro;0;08/07/2016;0;3º ano;4;693.198.534-20
8328;josielle karla portes beserra;0;30/05/2019;0;1º período;1;646.823.882-17
8329;vanessa vigato araújo;0;14/10/2013;0;6º ano;1;567.810.335-23
8330;kissyla de almeida melgaço constantino;0;26/04/2015;0;4º ano;1;093.061.374-15
8331;luiz beatriz souza alves;0;17/05/2013;0;6º ano;1;881.830.639-17
8332;davi souza madureira;0;04/09/2012;1;7º ano;2;699.572.333-72
8333;julia acácio magalhaes;0;11/06/2011;0;8º ano;2;869.726.119-05
8334;guilherme evangelista;0;03/12/2011;0;8º ano;2;203.802.079-71
8335;vinicius inácio de medeiros;0;18/10/2016;1;3º ano;1;964.652.019-53
8336;taís andrade;0;26/02/2012;0;7º ano;2;918.716.348-52
8337;paulo corgozinho;0;23/01/2015;0;4º ano;3;934.290.576-15
8338;maria germano;0;25/08/2012;0;7º ano;2;518.211.515-04
8339;pedro esteves dos reis almeida;0;08/05/2016;0;3º ano;6;519.431.734-08
8340;cláudia horta corrêa;0;20/12/2016;0;3º ano;1;883.366.486-59
8341;telma de lyra azoubel;0;16/09/2016;0;3º ano;4;937.772.609-60
8342;joyce silva;0;01/12/2013;1;6º ano;1;784.948.482-30
8343;patricia lóren barbosa penido;0;12/01/2014;0;5º ano;2;667.266.154-49
8344;sandra aparecida barbosa lopes de andrade;0;29/03/2011;0;8º ano;1;841.703.346-21
8345;laura resende;0;08/01/2015;1;4º ano;7;650.656.884-81
8346;matheus fernandes magalhães;0;02/04/2015;1;4º ano;3;009.380.372-18
8347;soraia cristina dos santos;0;24/07/2012;0;7º ano;2;231.133.532-84
8348;pinheirinho de castro brito;0;19/02/2016;0;3º ano;5;239.092.951-79
8349;thais alves machado;0;23/05/2017;0;2º ano;7;386.097.409-90
8350;cleuller augusto soares cardoso;0;19/10/2010;0;9º ano;2;816.268.050-03
8351;luzimar de souza batista félix;0;16/05/2018;0;1º ano;4;983.384.069-11
8352;dário carlos rocha;0;05/01/2014;1;5º ano;2;687.702.659-96
8353;marco rodrigues;0;04/01/2014;0;5º ano;2;713.237.745-18
8354;anne marcelino vaz de araújo;0;15/09/2014;0;5º ano;2;659.053.534-67
8355;mariana jenner de faria;0;08/04/2011;0;8º ano;2;560.400.954-14
8356;raphaella caroline ferreira paes;0;09/05/2010;0;9º ano;2;527.983.866-88
8357;junia cardoso costa;0;01/06/2010;0;9º ano;1;628.317.377-36
8358;lidiane cleland;0;08/10/2019;0;1º período;3;977.316.181-11
8359;monique moreira;0;02/05/2017;0;2º ano;1;200.528.055-97
8360;zé aparecida negri;0;03/04/2017;1;2º ano;7;854.681.681-48
8361;willian guilherme soares pinto;0;07/09/2018;0;1º ano;1;805.984.421-53
8362;vicente aparecida dos santos;0;22/11/2013;0;6º ano;1;774.432.590-38
8363;natália sena mata oliveira;0;17/08/2014;1;5º ano;1;201.317.388-89
8364;mateus ferreira de fuccio;0;16/02/2012;0;7º ano;2;618.032.619-15
8365;joão rodrigues soares santana;0;21/02/2014;0;5º ano;2;824.258.984-82
8366;eugênia peres morato gonçalves;0;08/02/2018;0;1º ano;4;153.974.975-72
8367;antonio oliveira drumond;0;23/09/2016;1;3º ano;1;982.226.985-28
8368;mariana francisco da silva neto;0;28/10/2018;0;1º ano;1;707.162.322-77
8369;franco stavrakas gaipo;0;29/01/2015;0;4º ano;7;266.285.190-86
8370;ailson queiroz e silva;0;29/10/2018;0;1º ano;6;894.801.165-27
8371;iolanda leite braga;1;05/03/2019;0;1º período;4;347.551.126-47
8372;isabela lopes;0;21/10/2014;0;5º ano;2;452.319.131-35
8373;liliane martha ferreira bartolomei bortolotto;0;28/02/2016;0;3º ano;1;900.409.027-35
8374;adriana douglas;0;15/05/2018;0;1º ano;1;020.636.369-69
8375;regina delgado;0;12/03/2010;0;9º ano;2;384.811.608-74
8376;willian dos reis dantas;0;21/06/2019;0;2º período;2;869.263.287-82
8377;pedro alves gonçalves;0;29/05/2018;0;1º ano;2;115.245.666-08
8378;laís germano de oliveira dias;0;26/03/2010;0;9º ano;1;500.197.463-75
8379;ana bessa prates;0;23/03/2011;0;8º ano;1;913.599.603-03
8380;maíra delgado;0;16/04/2013;0;6º ano;1;466.594.121-33
8381;mariana clara gonçalves;0;09/11/2019;0;2º período;2;103.801.844-53
8382;rodolfo augusto santos de oliveira;0;21/11/2010;0;9º ano;1;406.631.962-77
8383;esther oliveira drumond;0;07/04/2018;1;1º ano;1;588.366.542-74
8384;vanessa paulo melo costa;0;02/03/2017;0;2º ano;4;503.541.652-46
8385;iolaine vinícius andrade guimarães;0;02/10/2018;0;1º ano;6;719.940.543-57
8386;josé pereira tavares;0;17/08/2019;0;1º período;1;249.287.737-08
8387;emanuele coutinho da costa;0;15/05/2018;0;1º ano;1;677.965.194-76
8388;carla cartafina;0;18/03/2015;0;4º ano;1;853.437.710-97
8389;ailson thiago silva gomes;0;04/08/2013;0;6º ano;2;532.486.356-67
8390;flavia matheus barbosa santos;0;20/09/2016;1;3º ano;6;222.758.221-60
8391;igor caetano zama;0;07/10/2010;1;9º ano;2;638.848.042-11
8392;tallita arantes de moraes;0;17/07/2013;1;6º ano;2;394.654.368-67
8393;cristina andrada;0;15/05/2012;0;7º ano;1;977.791.182-43
8394;walquiria arantes de moraes;0;21/10/2013;0;6º ano;1;386.597.451-45
8395;laura alves de amorim junior;0;25/09/2013;0;6º ano;2;955.772.261-27
8396;cristina campos da silva;0;29/08/2014;0;5º ano;2;153.763.792-97
8397;olinda inácio;0;03/08/2018;1;1º ano;4;937.800.779-02
8398;paula camilo;0;12/01/2018;0;1º ano;1;259.704.782-09
8399;ruth zaiden de moraes;0;18/06/2015;0;4º ano;1;976.274.270-38
8400;fernanda gomes alves;0;03/10/2019;0;1º período;2;206.423.400-46
8401;eugênia carvalho bastos;0;27/06/2016;0;3º ano;1;126.248.503-48
8402;aparecida piter;1;14/12/2017;0;2º ano;2;158.580.772-34
8403;vanderlei bessa prates;0;26/10/2017;0;2º ano;1;226.362.076-75
8404;emanuel maria de oliveira;0;08/08/2014;0;5º ano;2;376.817.367-41
8405;brenda nogueira reis jordy;0;09/03/2016;0;3º ano;3;988.189.541-76
8406;george do vale ramalho filho;0;21/08/2018;0;1º ano;4;731.690.378-68
8407;filipe andrada;0;17/04/2017;0;2º ano;1;850.794.808-07
8408;maria alves de souza;0;20/03/2014;0;5º ano;2;752.264.748-94
8409;renata da fetaemg;0;02/04/2019;0;2º período;6;532.455.325-06
8410;pedro pereira silva;0;05/04/2017;0;2º ano;1;317.750.141-26
8411;cristina gustavo fraga;0;10/10/2010;0;9º ano;1;192.963.176-17
8412;gabriel lidia resende paula;0;28/08/2014;0;5º ano;2;886.436.680-40
8413;ludmila maria oliveira neves;0;18/10/2012;0;7º ano;1;488.778.441-30
8414;lucas motta;0;22/01/2010;0;9º ano;1;898.824.097-40
8415;paula moreira de santana;0;01/01/2014;0;5º ano;2;200.153.141-93
8416;rodrigo cristina cidreiro martins;0;16/02/2015;0;4º ano;1;977.010.168-86
8417;johny de almeida andrade;0;20/03/2015;0;4º ano;1;631.826.005-31
8418;sandro henrique ferreiro;0;09/06/2014;0;5º ano;2;327.091.109-33
8419;eloina bueno nascimento;0;22/08/2015;0;4º ano;1;030.458.497-47
8420;liliane mocellin;0;29/03/2018;1;1º ano;1;139.133.283-83
8421;junia alves arêas;0;07/10/2011;1;8º ano;2;770.808.248-38
8422;katyusse geovani cardoso;0;13/06/2011;0;8º ano;2;668.121.367-63
8423;eliane lemos ferreira;0;20/02/2018;0;1º ano;6;694.624.484-74
8424;michele piter;0;19/04/2011;0;8º ano;2;181.096.553-64
8425;andre silva;0;04/02/2013;0;6º ano;1;667.680.216-96
8426;vinicius batista azevedo;0;28/01/2010;1;9º ano;1;486.271.909-50
8427;jenniffer brum de moraes;0;21/08/2011;0;8º ano;1;631.646.761-09
8428;maria halle;0;07/08/2017;0;2º ano;1;491.466.268-87
8429;fábio marçal de sá;0;16/05/2015;1;4º ano;5;671.015.641-64
8430;sandro amarante reis cintra;0;06/12/2013;0;6º ano;2;911.791.496-15
8431;flavia pinheiro costa faber barata;0;17/07/2010;0;9º ano;2;194.549.704-34
8432;rodrigo da silva melo;0;30/05/2018;0;1º ano;1;336.978.385-04
8433;guilherme oliveira azzi;0;10/01/2011;1;8º ano;2;502.081.191-19
8434;carolina alex batista de sousa;0;01/12/2013;0;6º ano;1;200.315.487-59
8435;sandro gonzalez;0;20/05/2015;1;4º ano;7;069.824.491-19
8436;mariana pereira de moraes;0;05/12/2016;0;3º ano;1;123.641.825-06
8437;onésio de freitas simões alves;0;03/02/2017;1;2º ano;1;774.222.051-08
8438;juliana henrique barbosa bahia fritzsons;0;16/03/2018;0;1º ano;6;651.370.300-08
8439;maisa tibe;0;12/08/2014;0;5º ano;1;672.866.617-68
8440;grácia do nascimento de paula goularth;0;16/09/2010;0;9º ano;2;800.289.397-81
8441;ludmila miranda;0;12/05/2013;0;6º ano;1;354.439.644-61
8442;mateus carla dos reis;0;24/01/2013;0;6º ano;1;305.524.080-52
8443;taís chaves ferreira;0;12/11/2012;0;7º ano;1;367.679.459-52
